scenario,year,region,fuel,household_Mtoe,nonenergy_industries_Mtoe,energy_industries_Mtoe,power_sector_Mtoe,modeled_final_demand_Mtoe
A,2017,Sub Saharan,Gas,0.053582176704741254,5.636620746859161,7.460645426615185,11.09507436716578,5.690202923563902
A,2017,Sub Saharan,Oil_pct,24.728210480545755,58.864313391790134,3.3103330368844,9.404436822759298,83.59252387233589
A,2017,Sub Saharan,Electricity,7.823671749781556,11.09673514058763,0.0375989715078876,0.4690521337758254,18.920406890369186
A,2017,South Africa,Coal,5.225255224349635,11.911977228844998,24.15229029887179,57.20254425015547,17.137232453194635
A,2017,South Africa,Oil,9.892460488403217e-6,0.003197617715096783,18.12050117412763,0.00010820412353658966,0.003207510175585186
A,2017,South Africa,Gas,0.0091714871142853,2.42400344426795,2.480547041335794,0.00027119381210294476,2.433174931382235
A,2017,South Africa,Oil_pct,7.383784277965433,19.44755250608608,2.1555862890006336,2.7399254705564298,26.831336784051512
A,2017,South Africa,Electricity,4.777751798945102,14.131832444062649,1.3003759605106215,1.2325698780199934,18.90958424300775
A,2020,Australia_Oceania,Coal,0.0178114186572956,1.9932225990777968,3.8705203454713883,35.819438002193756,2.0110340177350925
A,2020,Australia_Oceania,Oil,3.36898413184567e-5,0.03307771225875951,27.227008679598246,0.02379221685429574,0.033111402100077965
A,2020,Australia_Oceania,Gas,4.088234402258378,11.078823174437874,7.84286376469927,14.719944895883268,15.167057576696251
A,2020,Australia_Oceania,Oil_pct,13.824869356048357,50.05215221021772,8.194367678800138,3.72689683012646,63.87702156626608
A,2020,Australia_Oceania,Electricity,7.194093505092664,16.799472848042814,1.5310867981348064,1.4992237880626686,23.993566353135478
A,2020,China,Coal,44.76165867698093,420.2349567855468,483.57730542985513,1248.3228823203176,464.9966154625277
A,2020,China,Oil,0.0007928159789000372,1.2023594425024455,683.3221244809547,0.289492882775387,1.2031522584813457
A,2020,China,Gas,88.92521877655132,118.62021838664121,19.787505446965852,46.71374784194885,207.54543716319253
A,2020,China,Oil_pct,186.50015065382692,737.1656841590102,314.41702027606476,74.83332346318768,923.6658348128371
A,2020,China,Electricity,138.47760191040058,599.8787978545328,40.2134459629105,52.384822990832994,738.3563997649334
A,2020,Japan,Coal,0.024080684216342706,8.715406801212257,42.803270944670366,62.01589371182962,8.739487485428599
A,2020,Japan,Oil,0.0003302805701605412,0.04308752722780649,149.87364784963194,1.631014872580604,0.04341780779796703
A,2020,Japan,Gas,9.546268114727118,21.57683119629771,3.871521548368097,70.95726225643638,31.12309931102483
A,2020,Japan,Oil_pct,42.057179900024444,140.6130717392175,44.05278338636224,20.331810677689,182.67025163924194
A,2020,Japan,Electricity,25.19648809397701,62.1150954401309,1.2225542013166797,3.070983409292416,87.31158353410791
A,2020,South Korea,Coal,0.5526801745685873,1.7416549147934943,25.971307201532063,34.750248705033,2.2943350893620815
A,2020,South Korea,Oil,3.2209244701642795e-5,0.03377049629921509,150.06508564551226,0.00017176800566889226,0.03380270554391673
A,2020,South Korea,Gas,10.02960979217775,11.219845255840708,0.2412274629187781,21.418493578575163,21.249455048018458
A,2020,South Korea,Oil_pct,13.653385727133633,102.4093989843074,43.443241272039536,6.566842366778028,116.06278471144104
A,2020,South Korea,Electricity,7.972409463592372,39.92700728246453,1.0695262275381368,1.838954035091521,47.8994167460569
